1,430.45,982,982,0
2,"7,257.00",887,577,1
3,"4,564.62",247,247,1
1,100,1507,1507,1
3,141.09,851,851,0
3,"44,500.00",476,476,0
3,334.62,1113,577,2
3,"3,767.40",162,577,0
2,314.13,1351,1351,1
7,"21,800.00",1352,1352,5
3,"3,600.00",1067,1067,1
3,"27,978.46",39,577,0
15,"33,078.00",373,1548,22
3,"1,796.60",16,1123,0
5,"11,460.00",887,577,1
5,"32,116.44",1549,1549,7
1,56.46,1464,1464,0
3,"3,414.00",887,577,0
1,105.06,1325,1325,0
1,118.83,1325,1325,0
2,700.62,18,18,0
2,"5,086.00",544,544,0
3,"1,610.00",1062,1062,1
28,"3,000,000.00",1110,1110,23
2,"18,153.78",887,577,1
1,45.04,1446,1446,0
1,55.21,205,205,0
1,"16,741.50",1124,1124,0
1,63.66,1182,1182,0
5,"1,121.60",206,577,3
2,19.06,82,82,0
3,"46,867.81",961,961,0
9,"63,148.17",1451,1451,88
3,334.62,1348,577,1
3,334.62,74,577,0
11,310.61,1256,1256,2
2,"4,542.53",1572,1572,0
16,"14,000.00",1571,1571,6
1,"2,106.10",1056,1056,0
3,"3,742.20",289,954,0
3,"4,100.00",1062,1062,5
9,228.71,543,543,15
7,"64,954.47",1571,577,0
4,46.26,527,577,6
2,155.8,1492,577,5
1,459.7,1343,1343,0
6,669.24,1242,577,7
11,"118,840.00",51,51,137
6,"173,920.00",386,386,8
2,"10,000.00",562,562,1
3,89.88,1159,577,8
4,70.76,1585,1585,1
4,"23,460.00",1155,577,0
3,369.85,99,577,0
2,"4,026.90",887,577,1
6,"3,978.84",242,577,2
3,"3,259.34",1195,577,10
3,"2,397.78",213,213,0
5,134.86,1138,1138,1
2,82.97,370,577,6
2,95,544,544,1
3,"1,878.88",806,577,3
3,334.62,215,577,6
4,"12,755.76",1549,1549,1
6,"4,911.33",1259,1259,10
5,"86,038.46",961,577,7
4,"6,900.00",283,273,1
1,186.86,927,927,0
4,"20,320.00",76,1062,4
13,"917,162.67",1454,1454,35
4,"1,508.60",600,577,1
4,"3,600.42",1130,1130,1
3,"12,500.00",827,827,1
5,209.51,748,577,11
4,"1,600.00",273,273,3
3,357.95,1355,1355,0
1,12.16,468,468,0
3,392.99,1553,577,8
7,"2,566.36",401,401,5
3,"1,113.90",1040,577,9
3,"10,916.61",1472,1472,3
4,"65,792.91",1472,1472,10
1,70.46,557,557,0
2,169.15,318,318,0
2,"9,206.00",1038,577,3
4,"89,541.52",1533,476,2
3,"9,720.00",120,577,0
4,684.31,605,605,1
3,334.62,111,577,1
3,"3,750.00",220,220,0
4,269.5,734,734,4
4,"30,498.80",686,686,1
3,"8,288.10",247,247,0
6,"461,000.00",1230,1230,6
10,"1,656,774.75",1124,1124,14
2,"4,637.10",577,577,0
4,"13,860.00",120,577,6
4,"25,735.75",887,577,0
3,"160,605.00",887,577,2
2,"1,525.00",887,577,1
3,"94,760.24",1472,1472,4
2,"8,695.79",630,577,0
2,226,544,544,0
5,"25,000.00",1132,1551,4
3,147.8,452,452,1
5,"29,423.00",246,543,1
8,"175,000.00",220,220,7
1,2.29,1021,1021,0
3,"20,228.40",887,577,0
4,"51,676.80",1347,1347,3
3,"29,180.10",887,577,1
13,"151,800.00",68,68,147
1,39.35,1356,1356,0
4,"52,098.08",208,1347,4
2,"2,750.00",938,938,0
2,"1,227.81",887,577,0
4,864.94,1549,1549,2
2,"21,122.00",1347,1347,3
2,"1,742.98",887,577,3
1,4.56,1146,1146,0
1,109.02,1130,1130,0
13,"4,242.31",1151,1123,23
1,412.35,1123,1123,0
4,"149,450.00",386,386,10
2,97.11,992,992,1
4,"135,000.00",97,97,17
5,"2,863.26",1549,1549,1
4,"41,497.00",247,247,4
3,"7,963.17",1224,1224,1
3,"11,488.00",208,1347,9
1,281.06,552,552,0
4,"72,800.00",1040,1224,6
2,"62,209.50",887,577,1
2,"1,480.96",887,577,0
3,334.62,1374,577,4
4,"51,750.00",1224,1224,5
3,"18,954.92",1038,577,0
6,"221,760.00",1224,1224,5
2,"3,063.17",445,577,0
3,"2,791.15",912,577,0
12,"152,200.00",1038,918,33
1,38.75,146,146,0
3,"2,340.09",310,577,3
2,953.5,1347,1347,8
4,334.62,932,577,6
3,349.27,1138,1138,0
10,"653,558.79",1571,577,14
4,978.05,876,876,2
2,"14,978.73",687,577,0
3,"73,590.00",1148,1148,0
5,850.61,1549,1549,2
9,"3,589,081.00",597,577,9
1,191.12,1260,1260,0
2,392.86,1353,1353,0
3,669.24,929,577,3
3,"9,400.00",1352,1352,1
7,503.75,737,737,94
4,"1,617.60",1310,409,1
3,334.62,974,577,0
9,"397,320.00",768,768,12
1,21.86,1072,1072,0
2,"25,869.80",887,577,0
6,"249,000.00",827,827,5
3,"2,925.00",544,544,0
1,134.77,1324,1324,0
3,"10,000.00",938,938,0
4,863.4,961,961,2
3,211.49,395,395,1
1,60.43,168,168,0
1,56.46,167,167,0
2,"3,077.50",887,577,0
1,43.19,992,992,0
3,"70,200.00",68,68,4
8,"32,796.00",598,598,7
5,"7,500.00",273,273,4
1,"2,852.55",476,476,0
4,58.05,1271,577,3
4,"41,550.00",565,273,0
5,38.52,1528,577,6
2,"17,367.00",887,577,0
3,921.05,1189,577,2
1,114.35,557,557,0
2,"96,521.00",887,577,3
14,"136,279.84",1347,1347,14
1,155.52,839,839,0
2,89.08,557,557,0
4,"18,000.00",39,577,2
6,"162,959.69",1347,1347,6
5,"44,601.75",887,577,9
6,"11,832.64",405,819,6
8,503.01,1549,1549,2
3,20.17,816,816,1
4,245.52,1025,1025,11
2,"83,514.60",887,577,0
3,"23,887.85",887,577,0
7,"48,222.18",247,247,3
4,"2,472.99",961,961,0
1,75.58,826,826,0
3,"91,673.42",887,577,1
21,"955,400.00",966,847,33
8,"353,458.00",1563,1563,8
4,"1,331.07",1472,1472,6
3,"54,334.00",178,178,4
1,24.89,156,156,0
1,125.92,1325,1325,0
2,800,1259,1259,1
7,"105,302.40",1549,1549,7
1,19.08,987,987,0
2,"5,049.95",887,577,1
5,"356,500.00",306,306,16
9,"152,725.00",120,577,11
5,678.52,821,821,4
2,256.4,687,577,1
4,"13,029.00",120,577,3
3,"3,235.25",255,255,3
2,65.02,1316,577,0
8,"99,920.00",256,1382,98
1,371.21,1225,1225,0
1,129.09,1426,1426,0
4,"24,297.00",208,1347,1
4,"11,158.88",307,1347,1
7,"204,000.00",434,434,10
4,"4,500.00",217,381,0
2,368.8,887,577,0
3,"55,710.50",887,577,0
20,"32,079.00",208,1347,300
7,"275,882.09",1155,1155,5
9,"54,000.00",887,887,14
22,"55,909.31",247,247,645
11,"82,769.50",184,192,12
11,"15,024.01",491,115,9
2,24.31,20,20,0
15,"44,141.20",544,544,10
4,288.08,59,577,0
9,"120,150.00",1259,1259,5
3,587.03,593,593,0
8,80.5,967,577,15
9,"288,680.00",881,1039,14
5,"1,565,383.80",1224,1224,4
5,"51,175.00",768,768,8
3,"34,670.55",887,577,0
19,"99,798.17",674,115,63
24,"1,200,000.00",541,1106,111
4,"1,846.81",1302,577,5
1,62.1,1343,1343,0
12,"1,960,200.00",640,640,6
8,"4,020.00",555,1532,6
1,24.05,1199,1199,0
4,"67,724.88",961,577,0
6,"31,793.60",1072,1072,6
2,299.62,65,577,0
2,"1,893.90",1347,1347,0
8,"276,706.26",1472,1472,33
4,"13,751.71",565,577,2
9,"158,400.00",1040,1224,13
3,"33,600.00",39,577,1
2,"4,344.30",887,577,1
4,25.68,1512,577,4
6,"48,106.20",598,598,5
2,417.5,1211,577,2
5,"57,543.33",1162,577,2
3,370.17,968,968,1
5,"479,959.65",1472,1472,5
13,"250,000.00",141,141,147
5,"162,100.00",330,330,5
4,"14,160.00",208,1347,7
5,"2,099.75",204,204,2
3,7.74,36,577,11
9,"219,744.00",306,306,36
4,202.05,816,816,0
4,"5,784.00",827,827,3
5,"84,137.00",1454,1454,1
4,70.62,245,577,1
12,"130,406.10",1124,1124,2
3,"16,950.00",1124,1124,1
4,"10,800.00",1259,1259,4
3,"4,800.00",1067,1067,0
5,"4,215.00",985,1123,6
5,"6,376.05",1479,1123,7
4,"48,760.00",476,476,0
24,"300,775.02",1472,1472,10
7,"15,900.00",1570,1570,10
10,"176,838.00",1259,1259,7
5,"52,866.00",51,51,3
3,"8,963.46",1124,1124,3
3,"5,698.05",208,1347,3
1,174.41,787,787,0
1,27.94,957,957,0
7,"13,937.56",1123,1123,3
3,126.15,126,126,0
4,52.58,65,577,3
7,"145,200.00",768,768,14
4,"21,430.50",1082,577,3
3,"14,897.90",1123,1123,0
2,"5,699.40",1347,1347,0
4,183.48,556,577,0
3,"1,939.57",547,577,0
6,"49,869.33",1063,1063,1
6,"105,000.00",1110,1110,10
1,187.14,164,164,0
1,209.02,825,825,0
1,19.16,170,170,0
1,18.47,160,160,0
1,72.08,1264,1264,0
3,286.44,844,844,3
4,"10,919.30",1042,577,0
2,"1,072.99",1497,1497,0
4,"1,683.14",887,577,2
3,"2,027.74",273,273,0
10,"66,817.50",208,1347,10
3,"13,728.00",1224,1224,1
2,"1,507.37",1426,1426,0
4,"42,386.35",887,577,4
8,"556,250.00",1566,577,9
5,"13,775.00",1575,577,3
3,334.62,648,577,1
1,154.65,429,429,0
2,"51,925.25",961,961,3
1,422.73,479,479,0
4,"13,967.74",603,577,5
4,371.3,1258,577,11
14,"354,550.00",39,925,150
2,"3,163.31",455,577,0
4,"3,990.00",1519,1519,2
18,"52,600.00",209,925,93
2,205.48,120,577,0
3,"1,559.50",247,247,0
5,"77,616.00",544,544,1
3,195.8,1321,1321,1
3,123.92,797,577,9
3,"91,052.00",1224,1224,0
3,"5,750.00",603,779,1
2,42.43,1549,1549,0
5,225,527,577,27
8,"330,000.00",899,273,55
2,"10,445.23",914,577,0
10,"70,103.86",120,577,7
3,379.35,1294,1364,0
2,"2,451.74",887,577,0
7,"450,000.00",1259,1259,10
5,"18,100.00",1072,1072,2
10,"212,980.00",1306,198,18
2,"12,800.00",544,544,2
4,"6,683.70",436,577,1
18,"537,515.00",1027,506,81
7,"11,460.09",544,544,3
4,"28,800.00",1040,1224,6
1,234.5,249,1012,0
7,136.65,852,852,1
3,467.16,447,447,7
4,333.66,1544,1544,4
4,32.1,198,577,1
12,"33,800.00",1062,1062,10
4,"8,800.00",304,304,0
7,"41,969.94",247,247,5
1,269.15,319,319,0
4,"12,994.56",1549,1549,0
5,"2,137.99",208,1347,11
1,31.28,1130,1130,0
2,651.4,110,110,2
14,"647,000.00",434,434,144
9,"2,168.29",307,1347,7
1,79.07,449,449,0
6,"18,442.00",1062,1062,7
4,"28,400.00",750,750,3
2,65.71,929,577,3
1,328.67,949,949,0
5,"47,738.25",565,273,2
2,"3,597.84",911,577,0
3,247.35,409,409,0
4,"1,890.99",1123,1123,10
4,"3,000.00",224,577,1
6,"47,840.00",39,39,40
4,25.68,1124,577,3
3,334.62,754,577,1
3,"45,640.00",476,476,0
2,"3,093.94",887,577,0
2,82.95,1057,1057,1
2,57.19,1350,577,1
11,"35,805.96",177,204,8
3,"52,307.31",887,577,3
9,"120,000.00",1533,1123,197
4,"44,350.00",603,871,5
3,"42,000.00",1224,1224,7
4,"4,215.67",1347,1347,0
1,"3,345.00",1224,1224,0
4,"7,843.14",1082,577,1
1,386.05,353,353,0
3,20.29,720,720,0
1,42.83,616,616,0
1,244.12,542,542,0
1,198,935,935,0
3,43.95,1446,1446,0
3,"47,020.03",1259,1259,3
4,"1,162.23",1477,577,1
3,"24,163.65",208,1347,1
3,"11,102.05",1347,1347,0
1,18.39,801,801,0
1,225.13,105,105,0
12,"80,000.00",813,779,300
1,25.19,915,915,0
6,"12,629.21",226,115,4
1,213.58,36,36,0
5,"16,424.76",609,609,7
1,58.75,940,940,0
2,"3,484.62",426,577,0
3,"75,000.00",1251,1251,1
3,669.24,30,577,4
4,"114,900.00",1224,1224,3
14,"142,560.00",603,591,14
4,"18,000.00",957,957,2
7,"32,000.00",506,756,10
2,112.36,1524,1524,0
8,"25,688.72",1549,1549,3
1,178.93,249,249,0
6,"3,551.58",838,838,2
3,"10,220.00",938,938,4
3,434.02,1026,577,0
9,31.92,120,577,7
3,745.9,521,577,0
4,669.24,827,577,7
2,"3,573.10",887,577,0
4,"19,712.33",274,577,0
2,867.4,1078,577,1
2,212.43,887,577,1
6,174.7,887,577,0
2,19.35,450,450,1
10,"217,000.00",1083,1083,6
7,"6,003.40",887,577,1
7,"161,700.00",945,577,11
3,"6,367.63",671,671,0
1,103.16,427,427,0
3,275.02,1549,1549,0
3,162.07,136,136,1
1,40.18,1446,1446,0
1,111.35,623,623,0
4,"126,700.00",1533,1123,5
2,"1,301.10",804,577,0
3,"96,748.11",476,476,1
11,"36,000.00",39,39,356
4,"27,000.00",203,577,1
4,19.26,1269,577,6
8,334.62,527,577,8
6,243.5,92,92,1
5,"30,000.00",220,220,5
2,208.93,490,577,3
1,35.75,133,133,0
5,147.31,61,577,5
9,"141,120.00",1040,1224,9
4,"49,901.94",887,577,1
18,"330,720.00",51,51,383
2,"15,940.00",1215,1215,0
1,5.83,857,857,0
4,"2,723.00",887,577,7
4,765.25,969,969,1
18,"18,384.40",154,154,3
5,"2,650.80",1549,1549,2
4,556.03,861,861,4
4,"2,600.00",1123,1123,5
2,423.84,1571,1571,0
14,"114,000.00",250,250,106
3,"40,958.23",476,476,1
5,390.79,117,577,3
5,"32,200.00",565,273,0
2,"12,800.00",1211,577,2
17,"454,090.00",680,680,11
1,"11,532.00",1124,1124,0
8,32.1,1307,577,13
5,"113,692.00",888,888,5
4,626.3,225,577,3
4,"1,208.00",726,726,1
2,"8,006.25",887,577,0
4,733,210,577,1
3,334.62,1066,577,1
3,"5,389.00",198,577,1
3,"88,614.00",603,779,4
1,94.87,110,110,0
3,669.24,1286,577,2
2,154.23,887,577,0
2,"2,804.25",758,577,1
3,"10,159.80",208,1347,1
16,"1,546,373.79",373,273,12
9,"31,500.00",544,544,115
1,53.87,316,316,0
4,"36,515.00",671,671,5
7,"24,000.00",1438,1438,7
9,"275,520.00",603,591,10
2,669.24,989,577,0
3,380,1034,1034,0
14,"1,750.00",1265,1265,16
5,"1,103.65",903,577,4
4,"3,863.66",381,381,2
3,75.49,1573,577,5
8,"53,000.00",304,304,6
7,"67,352.00",373,198,4
4,"70,517.00",120,577,3
23,"2,750,000.00",541,910,35
1,181.01,1532,1532,0
3,"3,594.43",470,470,0
14,"286,000.00",386,386,209
3,334.62,574,577,3
4,77.04,330,577,7
4,27.29,495,577,8
5,"131,000.00",1321,273,1
10,"126,481.20",134,134,22
7,"20,014.49",1549,1549,126
4,"40,000.00",256,1364,13
8,"1,684.15",965,577,16
19,"405,000.00",373,1307,220
3,"10,000.00",506,506,0
7,"4,868.11",544,544,6
3,"1,430.49",1577,1577,0
3,486.96,318,318,0
5,12.84,1425,577,7
3,"3,460.00",938,938,1
5,"86,873.64",1578,273,1
3,"2,430.42",552,552,11
4,"2,193.10",654,577,8
2,"22,884.50",687,577,1
2,447.4,527,577,0
3,"14,990.00",142,142,0
4,334.62,535,577,12
13,"16,485.31",1315,1025,12
3,"1,252.01",1315,1315,0
1,"3,123.52",1062,1062,0
3,"20,750.00",1259,1259,1
1,124.08,200,200,0
5,"94,498.37",1169,1169,11
8,"5,800.00",86,273,40
4,334.62,484,577,0
1,35.27,718,718,0
7,"5,301.60",1549,1549,1
6,"216,067.00",51,51,4
6,"14,000.00",468,468,8
2,"74,651.40",887,577,1
4,25.68,71,577,0
2,828.4,887,577,1
5,26.87,122,577,11
4,500.51,1544,1544,7
12,"72,172.94",1123,1123,2
1,418,25,25,0
2,248.43,1340,1340,0
1,55.69,322,322,0
2,"20,249.55",887,577,0
3,437.79,1409,1409,0
1,32.15,421,421,0
2,"1,471.19",401,401,3
4,"42,570.00",547,1442,0
12,"2,204,000.04",1110,1110,13
3,368.49,936,936,0
7,"702,000.00",827,827,2
4,"6,671.72",1472,1472,4
3,257.35,1482,1482,0
1,28.93,1572,1572,0
2,"21,090.60",887,577,3
5,"20,448.70",533,533,3
4,"2,968.29",247,247,1
1,257.15,948,948,0
4,"10,000.00",68,68,5
32,"1,080,000.00",1082,1082,544
12,"208,925.00",1110,1110,6
20,"68,711.91",938,938,487
2,"74,286.08",887,577,0
4,"42,250.00",813,615,13
5,"97,815.00",1432,273,0
9,"239,544.00",51,51,22
3,861,1265,1265,1
16,"550,053.46",1253,109,27
4,38.52,84,577,2
11,"104,000.00",39,39,12
1,24.98,557,557,0
9,"906,351.98",1472,1472,18
6,"24,390.05",887,577,3
6,"9,805.80",115,115,2
4,19.26,1055,577,8
6,719.96,147,147,14
4,"1,794.44",1096,1096,1
3,669.24,1305,577,5
7,"20,967.00",887,577,2
3,"1,338.48",417,577,0
9,"268,756.57",827,827,11
1,375.96,948,948,2
2,933.93,887,577,0
2,845,1097,1097,0
6,"159,146.52",1454,1454,6
2,56.22,1457,577,0
5,"18,000.00",1533,1123,4
1,127.39,249,1012,0
6,"300,000.00",1040,1224,6
4,"15,423.30",1479,544,2
3,"2,150.00",1557,577,0
4,"5,460.00",1260,1260,1
6,"144,764.25",887,577,0
2,"3,554.04",1515,1515,1
9,"152,864.28",1347,1347,45
8,"154,500.00",442,557,7
6,"31,175.60",626,626,5
2,102.94,449,449,3
2,78.13,1549,1549,0
24,"51,895.01",1471,1471,6
3,"11,353.27",1472,1472,2
3,669.24,428,577,0
3,"6,228.78",887,577,3
6,"34,687.68",274,577,0
3,"1,113.24",187,954,0
13,"28,800.00",1082,577,12
5,"99,564.64",1571,577,2
4,763.89,1549,1549,0
6,"17,298.00",1155,577,6
2,145.26,708,708,0
4,"2,150.00",1545,273,0
5,"455,000.00",1243,700,70
2,"3,383.63",1345,577,1
6,"24,536.00",208,1347,239
5,303.53,466,466,1
9,"234,445.00",250,250,10
4,794.44,856,1549,6
4,"1,434.95",1373,1373,6
3,374.16,791,791,3
1,118.27,1105,1105,0
7,"306,250.00",284,273,27
4,"19,502.65",1155,577,5
4,"40,000.00",141,1123,2
6,"25,500.00",1072,1072,2
5,"65,000.00",386,386,2
12,"45,742.00",1130,1130,9
7,"136,500.00",603,386,5
2,24.1,1315,1315,0
4,"122,165.87",208,1347,6
3,851.6,887,577,0
43,"266,390.80",431,1574,20
2,21.4,238,238,0
4,"28,651.15",887,577,1
3,"31,443.68",887,577,2
1,318.18,232,232,0
3,"1,038.12",449,449,1
18,"229,039.23",208,1347,517
10,"133,334.91",533,533,8
2,"2,292.00",985,544,0
1,123.02,1266,1266,0
4,"15,041.89",120,577,4
7,"70,000.00",220,220,12
3,"17,316.00",141,1123,0
1,289.95,852,852,2
4,39.9,888,577,1
10,"14,061.74",945,577,0
4,"5,263.00",882,577,3
4,"30,028.40",887,577,1
3,"14,442.00",255,255,3
5,"63,992.00",887,577,0
4,"2,638.39",1155,1155,1
3,"19,915.19",120,577,2
2,"1,085.50",1315,1315,0
1,"3,490.00",476,476,0
3,"2,122.00",195,195,1
4,774.71,1558,577,0
2,"85,629.90",887,577,0
2,360.17,667,577,0
3,846,1062,1062,3
2,32.1,747,747,0
7,"5,362.50",885,577,3
4,"5,030.00",1192,1487,1
4,"5,179.45",108,273,2
7,"91,989.15",247,247,3
3,"5,500.00",1062,1062,3
4,"94,500.00",141,1123,4
3,"58,020.00",1533,1123,3
4,"13,058.00",261,261,11
4,568.4,1114,577,2
14,"70,000.00",1009,1009,9
3,"2,585.15",593,593,1
4,950,1575,577,3
7,"31,388.71",269,269,4
4,"115,309.34",476,476,10
1,"1,284.11",1266,1266,0
11,"26,371.41",161,115,7
7,"28,823.59",465,1025,3
8,"7,068.00",51,51,4
4,"2,707.48",208,1347,1
2,"2,997.38",678,577,0
4,"51,822.80",1123,1123,1
7,"28,757.92",581,273,1
5,"39,360.00",1570,1570,11
2,377,198,577,4
5,"110,280.56",178,178,1
4,"27,930.00",1211,577,1
4,680.55,1472,1472,1
3,39.78,1585,1585,1
6,"1,157.64",876,876,2
3,62,1288,1288,1
5,397.08,1439,577,2
8,"18,900.00",1009,1009,2
8,"307,595.00",827,827,16
2,"1,342.50",25,25,0
4,"2,995.40",630,577,2
2,"1,677.23",358,577,0
2,"96,720.00",887,577,1
1,263,1130,1130,0
1,63.99,801,801,0
5,"3,941.67",120,577,2
4,"30,087.05",887,577,6
2,756.4,687,577,1
1,69.22,940,940,0
2,"95,095.00",887,577,0
8,"16,991.02",1364,1364,35
10,"4,520.71",1155,873,12
2,885.57,774,273,1
4,501.59,1465,1465,0
4,"29,187.00",117,117,0
1,68,1446,1446,0
3,293.26,1294,1364,2
5,796.51,887,577,0
1,98.8,394,394,0
4,971.93,54,577,1
7,"137,224.16",819,819,14
2,"19,986.70",887,577,0
5,77.04,32,577,9
8,"489,058.33",146,146,8
19,"385,000.00",1584,1277,58
3,"7,000.00",1352,1352,0
1,111.76,1342,1342,0
6,"121,940.13",273,273,7
2,"2,738.48",544,544,0
10,72,544,544,6
5,742.5,1396,1568,0
4,"94,366.43",1155,1155,1
4,"11,305.16",208,1347,5
1,46.58,1498,1498,0
4,520.86,1042,577,0
2,23.1,702,577,0
5,"605,217.75",887,577,11
3,"13,153.44",208,1347,5
6,"28,920.00",504,504,4
15,"98,342.00",146,146,11
3,"10,298.64",255,255,0
3,"1,875.00",1123,1123,0
3,289.1,1092,1092,0
3,170.98,1290,1290,1
4,177.67,1465,1465,0
3,"32,988.00",476,476,0
2,227.78,936,936,0
3,"80,000.00",1224,1224,0
27,"269,530.00",422,1127,714
9,"84,119.00",945,577,4
2,"10,598.65",1472,1472,1
5,"37,487.75",274,577,2
1,45.58,813,813,0
7,"824,062.50",1368,577,15
4,334.62,1578,577,0
9,"17,617.20",1155,1155,7
3,"4,509.85",544,544,0
4,"90,000.00",565,273,0
3,"4,299.08",150,577,0
11,"982,400.00",434,434,5
6,"45,965.93",150,577,2
3,49.6,852,577,10
2,169.33,1336,1039,0
21,"149,668.00",179,1265,30
2,120.08,1536,1536,1
3,532.56,805,805,1
5,"65,198.59",274,577,2
12,"49,238.00",45,339,209
1,28.32,1123,1123,0
8,"20,329.97",739,739,7
6,"2,058.96",450,577,3
9,"94,471.98",819,819,2
2,3.38,1316,577,1
7,"528,000.00",325,325,14
8,"16,564.10",307,1347,2
2,287.5,1315,1315,0
19,"47,306.00",827,577,3
2,"20,387.25",887,577,3
3,"26,700.00",247,247,1
3,334.62,649,577,0
17,"280,824.00",1155,1155,148
4,"8,045.00",1515,1515,3
1,52.56,647,647,0
3,"8,805.00",273,273,1
3,723.98,1123,1123,0
14,"202,720.00",54,615,209
7,"67,600.00",304,304,1
5,"160,256.25",227,1382,11
1,322.07,1364,1364,0
3,"1,310.83",936,936,0
5,"66,250.00",235,381,5
4,"18,019.95",208,1347,9
1,13.86,1552,1552,0
4,546.57,318,318,1
1,4.19,1552,1552,0
7,"199,767.15",208,1347,13
3,"31,449.00",827,827,2
3,334.62,1064,577,0
4,"5,228.97",208,1347,3
3,"5,170.45",1549,1549,2
4,77.04,1027,577,2
7,"280,720.00",768,577,4
2,52,852,577,3
5,"34,200.00",833,443,6
3,"22,738.44",887,577,4
2,"8,438.55",887,577,0
1,115.42,1571,1571,0
3,"10,397.64",887,577,1
3,595.59,1077,1077,1
3,"4,251.23",1038,577,0
3,"38,000.00",887,887,3
5,578.52,688,688,0
1,370,746,746,0
2,"27,512.90",887,577,1
2,31.1,1373,1373,0
16,"213,850.30",985,544,14
6,"52,234.00",247,247,3
3,140.95,1515,1515,0
3,"93,600.00",39,39,3
3,"87,206.00",887,577,1
3,"12,146.40",1224,1224,1
2,399.22,527,577,0
3,"6,351.60",247,247,0
4,530.18,704,704,0
10,"46,200.00",273,273,22
6,"225,131.24",1025,1025,2
1,"10,710.00",1224,1224,0
3,73.94,726,726,0
3,24.39,1042,577,0
1,35.36,638,638,0
2,"3,769.88",1542,577,0
4,112.3,887,577,3
9,"442,621.03",899,273,13
3,651.22,1497,1497,0
13,"55,003.00",690,690,4
3,"16,725.00",533,533,0
7,"3,814.02",154,154,16
6,"171,786.82",1162,577,6
3,"21,373.92",533,533,0
3,"2,349.30",1347,1347,1
9,"1,324.08",1265,577,27
3,191,1025,1025,0
5,"44,273.95",355,1254,2
1,223,1250,1250,0
4,"1,799.95",1114,577,0
4,32.1,1538,577,0
2,0,1347,1347,1
1,82.99,787,787,0
3,230.67,188,188,1
3,371.3,1210,577,1
2,450.63,1123,1123,0
5,"20,940.86",1552,1552,1
2,961.08,887,577,1
3,"1,495.00",102,102,0
7,"55,783.50",304,304,5
2,"19,351.90",887,577,0
4,"21,600.00",68,68,2
1,324.24,995,995,0
4,208.92,80,80,14
17,"57,000.00",208,1347,28
1,107.62,863,863,0
4,"20,000.00",888,888,1
4,"51,780.60",1042,577,0
2,"69,916.95",887,577,0
3,"29,151.36",1224,1224,4
5,336.55,409,409,1
9,"60,000.00",887,577,14
4,261.13,696,696,0
5,"51,598.94",243,213,3
1,60,1136,1136,0
4,334.62,464,577,9
4,334.62,914,577,6
3,"6,510.75",887,577,0
5,77.04,1042,577,3
5,"44,316.00",247,247,6
3,15.88,1515,1515,0
4,77.04,276,577,3
12,"137,738.10",247,247,15
3,669.24,673,577,2
6,"171,206.97",1124,577,2
3,334.62,411,577,0
4,756.69,87,87,1
2,"76,451.40",887,577,0
6,"14,645.64",533,533,6
3,"68,500.00",476,476,1
2,94.07,1012,1012,2
5,"79,521.75",274,577,1
5,669.24,1518,577,7
2,"3,063.17",291,577,0
1,175.08,249,1012,0
5,"11,188.00",1075,1075,3
3,43.4,1123,1123,1
6,"16,721.00",208,1347,13
7,"135,565.68",1472,1472,20
3,144.53,1502,577,0
3,"27,999.20",1155,577,0
3,0,577,577,1
2,129.97,887,577,0
2,6.18,1019,1019,0
8,"377,000.00",591,591,24
2,"1,117.68",1062,1062,0
3,"11,168.48",198,577,1
3,"1,245.00",1062,1062,8
5,"1,526.27",196,577,2
3,731.55,402,402,0
10,"95,400.00",966,930,35
2,"6,574.10",887,577,0
5,"196,560.00",1224,1224,14
3,"1,939.05",368,368,1
1,29.69,1303,1303,0
1,16.16,1250,1250,0
4,"7,875.00",900,577,3
5,334.62,215,577,11
4,"13,928.64",887,577,1
10,"43,009.12",247,247,8
2,749.4,1315,1315,0
1,287.84,552,552,0
4,76.22,515,515,0
4,"5,500.00",812,1442,1
1,152.67,167,167,0
3,"6,491.50",1347,1347,0
2,387,1571,1571,0
11,"2,476.95",1536,1536,18
2,"45,139.30",887,577,1
7,"128,700.00",1040,1224,2
3,"7,255.40",592,592,1
4,"44,139.03",1123,1123,0
3,"2,998.53",154,154,2
7,"657,540.00",1083,1083,2
5,"50,000.00",597,577,1
6,"105,000.00",51,51,3
1,105.74,931,931,0
4,"8,243.00",957,957,2
7,"46,000.00",47,273,8
7,"3,707.72",883,577,4
1,379.82,1369,1369,0
1,293.18,481,481,0
4,334.62,996,577,2
6,"1,653.84",1062,1062,16
13,"17,200.00",544,544,8
2,69.41,887,577,0
5,"7,220.09",1571,1571,12
1,126.05,1147,1147,0
5,"28,750.00",284,273,4
3,"2,986.88",1347,1347,2
12,"17,549.76",971,971,21
2,"1,288.00",857,857,1
5,"5,368.26",450,577,3
3,"136,634.89",1472,1472,0
5,"8,800.00",565,273,2
8,"180,250.00",1192,1192,7
2,404.2,723,723,1
1,162.12,656,656,0
1,51.97,157,157,4
1,44.36,908,908,0
10,"36,000.00",1224,1224,84
5,"30,000.00",640,984,4
5,"2,340.70",120,577,0
7,"6,875.00",365,365,7
4,455.14,670,670,1
1,330.48,1062,1062,0
3,"2,865.06",521,577,6
1,"2,996.20",1018,1018,0
4,"5,760.00",78,78,8
5,334.62,545,577,1
4,397.08,1142,577,0
4,"1,817.30",885,577,0
1,69.82,1571,1571,0
