,0,1,2,3,4
5420,3,483.87,876,876,0
5421,2,60.71,785,785,0
5422,2,109.05,801,577,2
5423,2,3093.94,1085,577,0
5424,1,50,1342,1342,0
5425,6,1653.84,1062,1062,16
5426,3,1877.55,1211,577,4
5427,7,20000.0,1398,1398,31
5428,40,1124.1,1156,1156,27
5429,2,14133.6,887,577,0
5430,3,37000.0,1218,1218,8
5431,7,5790.92,340,340,3
5432,5,236590.0,1495,1495,5
5433,2,149.93,1155,1155,3
5434,3,659.24,1561,577,2
5435,5,348480.0,938,938,8
5436,1,465.54,1062,1062,0
5437,5,34000.0,247,247,7
5438,1,450.62,580,580,0
5439,7,164000.0,284,273,19
5440,15,156000.0,386,386,33
5441,5,76441.0,304,54,0
5442,4,29440.0,120,577,0
5443,2,43520.5,887,577,1
5444,1,50.78,1014,1014,0
5445,7,28823.59,465,1025,3
5446,6,40000.0,1009,1009,134
5447,1,177.72,1364,1364,0
5448,3,3093.94,383,577,8
5449,2,402.5,1315,1315,0
5450,8,198924.0,39,39,15
5451,3,334.62,359,577,2
5452,2,3093.94,1129,577,0
5453,2,395.72,105,105,0
5454,3,2500.0,150,577,0
5455,1,177.49,1012,1012,0
5456,6,347490.0,603,386,4
5457,5,25.68,617,577,18
5458,5,336000.0,1396,577,13
5459,15,47358.89,141,577,261
5460,6,22231.4,887,577,3
5461,8,334.62,369,577,4
5462,3,0,1549,1549,2
5463,2,4911.33,1259,1259,3
5464,11,19450.0,203,577,9
5465,2,44620.0,887,577,0
5466,1,53.08,390,390,0
5467,4,159.22,1057,1057,2
5468,2,2784.93,1347,1347,5
5469,6,144764.25,887,577,0
5470,3,449.88,969,969,1
5471,12,20858.88,938,938,11
5472,3,75.49,347,577,8
5473,2,287.55,887,577,0
5474,13,24263.73,1364,1364,257
5475,4,17450.0,476,476,4
5476,9,494303.0,476,141,5
5477,4,53725.0,356,577,0
5478,1,42.43,1222,1222,0
5479,4,3510.57,533,533,0
5480,1,47.98,346,346,0
5481,3,12600.04,208,1347,3
5482,1,78.4,771,771,0
5483,3,334.62,1584,577,1
5484,4,54560.0,476,476,3
5485,1,198.77,1446,1446,0
5486,3,36651.12,1224,1224,1
5487,3,669.24,1268,577,0
5488,3,5750.0,603,779,1
5489,4,3600.42,1130,1130,1
5490,13,9274.47,1025,1025,5
5491,3,302.02,638,577,5
5492,2,34.94,251,577,0
5493,3,17185.0,938,938,4
5494,3,17298.0,1155,1155,2
5495,8,69810.0,953,953,7
5496,4,1683.14,887,577,2
5497,3,195.8,579,579,0
5498,2,21964.5,887,577,0
5499,4,507.29,932,949,1
5500,7,8314.5,161,161,14
5501,4,6000.0,273,273,1
5502,1,79.98,1446,1446,0
5503,1,39.48,454,454,0
5504,2,265.74,560,560,0
5505,1,13.3,772,772,0
5506,1,39,118,118,0
5507,2,608.72,1375,1375,0
5508,1,393.2,577,577,0
5509,4,47.88,120,577,3
5510,2,36717.59,887,577,0
5511,3,334.62,1049,577,6
5512,16,82000.0,899,847,22
5513,4,15201.6,887,577,1
5514,7,257435.0,1533,1123,4
5515,5,76745.0,827,827,6
5516,13,220000.0,1083,1083,24
5517,7,136076.0,271,1304,6
5518,7,2324.46,197,577,0
5519,1,120,994,994,0
5520,3,45525.0,68,68,7
5521,2,89.88,95,577,7
5522,4,825.68,964,964,0
5523,2,677.39,1094,1094,0
5524,1,84.87,444,444,0
5525,4,1489.11,1543,577,0
5526,1,102.91,1550,1550,0
5527,3,351.94,87,87,1
5528,4,2968.29,247,247,1
5529,3,14.32,704,704,0
5530,7,3500.0,885,577,5
5531,3,523.7,140,140,0
5532,3,3540.0,651,651,0
5533,4,526.68,120,577,1
5534,4,10444.35,356,577,7
5535,5,1154.4,1062,1062,11
5536,7,5854.93,1571,577,9
5537,6,3551.58,838,838,2
5538,1,58.83,176,176,0
5539,2,57300.0,887,577,0
5540,3,4097.04,208,1347,5
5541,5,25000.0,0,577,1
5542,3,5805.0,887,577,1
5543,6,13502.25,471,471,20
5544,3,2349.3,1347,1347,1
5545,3,73.17,186,186,1
5546,4,146.6,210,577,2
5547,11,982400.0,434,434,5
5548,3,7255.4,592,592,1
5549,4,12.54,1460,1460,0
5550,2,149.91,980,980,0
5551,5,120000.0,1259,1259,1
5552,2,93,1121,1121,0
5553,2,2292.0,985,544,0
5554,4,9362.5,871,577,1
5555,3,1500.0,827,827,0
5556,2,15149.85,887,577,1
5557,5,264600.0,306,306,5
5558,6,147000.0,1089,1089,13
5559,1,39.17,1522,1522,0
5560,4,114.74,309,577,1
5561,2,355.98,1515,1515,1
5562,3,371.3,183,577,2
5563,3,4800.0,14,14,3
5564,12,63290.0,1124,1124,13
5565,15,595098.42,544,544,17
5566,3,334.62,627,577,0
5567,8,255893.6,1025,1025,12
5568,2,5299.53,887,577,0
5569,3,25449.0,827,827,1
5570,2,867.4,1481,577,0
5571,2,5000.0,1038,1038,0
5572,10,31376.85,1124,1124,1
5573,2,21744.0,887,577,3
5574,2,10502.02,141,141,4
5575,20,4529391.17,887,577,259
5576,9,102.72,887,577,6
5577,1,39.34,1356,1356,0
5578,3,26994.0,887,577,0
5579,2,182.5,1499,1039,0
5580,1,14.05,1430,1430,0
5581,5,46300.0,274,577,1
5582,1,200,1517,1517,0
5583,1,10710.0,1224,1224,0
5584,2,1659.2,1499,1039,0
5585,3,3239.16,964,964,1
5586,6,16721.0,208,1347,13
5587,9,2452.85,516,516,7
5588,2,326.37,447,447,5
5589,2,158.36,348,348,0
5590,4,23924.25,544,544,2
5591,3,4647.48,247,247,1
5592,6,76888.4,887,577,6
5593,4,960.48,544,544,0
5594,5,1494.03,1073,1073,2
5595,2,1677.23,1252,577,0
5596,6,70386.45,1368,1368,1
5597,8,90447.0,208,1347,20
5598,7,258720.0,178,178,11
5599,5,47000.0,1499,1442,1
5600,24,658531.89,790,1442,26
5601,1,438.48,1001,1001,0
5602,6,38160.0,1075,1075,5
5603,4,12500.0,1491,273,0
5604,6,8000.0,1067,304,3
5605,1,10000.0,813,1493,0
5606,6,5786.26,247,247,0
5607,2,11541.0,887,577,0
5608,3,7963.17,1224,1224,1
5609,4,7100.0,273,273,1
5610,3,334.62,434,577,2
5611,4,98155.7,1155,577,5
5612,1,8649.0,1124,1124,0
5613,3,3347.0,1475,577,1
5614,2,40.61,31,577,0
5615,9,29442.55,23,23,11
5616,4,334.62,1560,577,3
5617,1,52.78,957,957,0
5618,3,144.53,267,577,0
5619,2,145.26,708,708,0
5620,7,785287.83,1566,134,27
5621,4,57500.0,209,925,11
5622,3,141.9,861,861,0
5623,2,77090.4,887,577,1
5624,5,725,1549,1549,4
5625,5,1491.08,165,165,1
5626,6,340.85,320,320,0
5627,9,4311.45,550,550,26
5628,18,301622.66,680,680,6
5629,14,140406.25,1224,1224,6
5630,1,144,1417,1417,0
5631,1,473.7,1258,1258,0
5632,1,27.1,345,345,0
5633,4,669.24,157,577,7
5634,3,281.85,835,577,6
5635,11,88342.0,146,146,7
5636,1,383.26,25,25,0
5637,16,1279.96,821,821,14
5638,3,91673.42,887,577,1
5639,4,24140.0,57,577,2
5640,18,68300.0,203,250,5
5641,4,13670.72,50,1347,7
5642,4,31.92,120,577,0
5643,15,123334.83,310,310,64
5644,4,6184.21,57,577,1
5645,2,24492.5,887,577,0
5646,5,25.68,1010,577,12
5647,14,254475.0,1495,1495,42
5648,1,92.04,1551,1551,0
5649,2,10598.65,1472,1472,1
5650,2,4434.0,1124,1124,0
5651,13,100000.0,1110,1110,7
5652,4,988.25,466,466,2
5653,2,114.55,1279,1279,0
5654,4,34337.04,179,1265,1
5655,1,117.63,1130,1130,0
5656,8,59260.0,938,938,99
5657,5,46796.37,17,17,6
5658,2,10150.0,15,15,0
5659,1,102.56,1379,1379,0
5660,10,50000.0,1123,1123,3
5661,2,312.67,1062,1062,0
5662,1,156.38,1258,1258,0
5663,5,5508.99,208,1347,11
5664,2,3331.52,1347,1347,1
5665,16,1185079.29,1082,1082,415
5666,6,470500.0,1396,577,10
5667,3,70560.0,1224,1224,7
5668,1,111.22,699,699,0
5669,3,58020.0,1533,1123,3
5670,3,20961.84,1123,1123,1
5671,5,891.9,887,577,0
5672,6,108850.0,1038,273,3
5673,6,1539.3,607,1571,31
5674,8,12828.79,544,544,6
5675,5,52326.0,1036,273,3
5676,3,5042.77,671,671,1
5677,3,97.9,1547,1547,3
5678,6,4342.12,161,115,9
5679,13,146432.0,1584,198,9
5680,1,156.54,345,345,0
5681,1,96.49,1571,1571,0
5682,8,70000.0,887,577,10
5683,5,256174.66,1123,1123,6
5684,10,17088.98,307,1347,9
5685,6,143437.5,680,680,18
5686,9,3589081.0,597,577,9
5687,1,22.35,1446,1446,0
5688,4,70517.0,120,577,3
5689,2,3995.0,544,544,1
5690,5,104776.0,465,1025,14
5691,1,172.78,1123,1123,0
5692,2,67.89,1448,577,3
5693,4,253.22,726,726,0
5694,3,4209.8,1352,577,1
5695,1,367.98,1276,1276,0
5696,5,145200.0,938,938,3
5697,3,987.5,1315,1315,1
5698,1,51.4,508,508,0
5699,4,142560.0,603,577,14
5700,3,267.08,866,866,3
5701,5,33170.29,1368,577,9
5702,3,4778.4,802,1347,0
5703,7,32000.0,899,1205,33
5704,8,30907.02,208,1347,13
5705,4,2437.06,552,954,19
5706,14,86195.2,1124,1124,11
5707,2,472.05,176,176,2
5708,1,119.63,249,1012,0
5709,5,52079.68,29,381,4
5710,4,49307.0,1454,1454,0
5711,2,390.02,1181,1181,0
5712,4,510.67,726,726,1
5713,4,9235.0,1543,577,1
5714,4,323.6,1558,577,2
5715,30,92102.2,148,148,57
5716,2,7580.0,247,247,1
5717,9,84400.0,1067,1067,8
5718,1,364.24,764,764,0
5719,4,7.98,120,577,2
5720,7,156000.0,1563,1563,13
5721,2,153.53,577,577,0
5722,3,28022.8,198,577,1
5723,13,633600.0,244,244,79
5724,4,1900.0,600,577,0
5725,2,199.15,934,934,0
5726,3,61005.0,476,476,1
5727,3,334.62,75,577,0
5728,5,31133.55,274,577,0
5729,10,156000.0,90,198,9
5730,4,9952.8,1368,1368,0
5731,3,994.4,329,329,8
5732,3,477,560,560,0
5733,2,2140.2,887,577,1
5734,11,309478.5,247,247,18
5735,7,67393.0,284,273,11
5736,8,776606.55,465,1025,11
5737,1,80.46,1267,1267,0
5738,1,224.16,6,6,0
5739,1,109.33,655,655,0
5740,4,8992.14,527,577,1
5741,4,99999.0,141,1123,1
5742,3,179.68,1475,1475,0
5743,4,1870.52,1515,577,7
5744,4,117993.4,476,476,1
5745,12,65500.0,1220,273,16
5746,17,413600.0,1040,1224,355
5747,2,102.93,746,746,1
5748,2,28042.5,887,577,0
5749,3,10709.4,1364,1364,1
5750,13,8450.0,506,506,7
5751,4,1166.55,687,577,3
5752,2,763.91,887,577,0
5753,10,14477.41,1224,1224,5
5754,11,261200.0,325,325,314
5755,1,204.83,908,908,0
5756,4,83720.0,511,511,7
5757,1,85.72,1586,1586,0
5758,4,2100.0,1123,1123,4
5759,3,42253.44,887,577,0
5760,6,4295.0,1381,1381,1
5761,9,37714.87,208,1347,14
5762,2,172168.18,1472,1472,1
5763,6,65839.95,476,476,5
5764,6,134200.0,888,888,3
5765,7,178160.0,827,577,12
5766,4,629.8,3,3,0
5767,3,7695.92,598,598,6
5768,4,13967.74,603,577,5
5769,6,47840.0,39,39,40
5770,1,50.99,167,167,0
5771,3,669.24,554,577,8
5772,2,109.9,276,577,5
5773,2,2747.0,25,25,0
5774,1,475.26,1123,1123,0
5775,3,9380.68,759,759,0
5776,1,60.6,394,394,1
5777,2,105987.48,1472,1472,1
5778,4,83500.0,1259,1259,3
5779,3,738.2,1062,1062,3
5780,3,807.93,1415,1415,0
5781,2,216.3,1549,1549,1
5782,13,217000.0,1412,1211,351
5783,3,3045.6,1497,1497,0
5784,3,8904.0,1124,1124,1
5785,3,15560.5,1347,1347,2
5786,5,174.59,584,577,13
5787,4,56734.98,547,1442,1
5788,1,460.88,1104,1104,0
5789,3,669.24,317,577,1
5790,1,2214.0,476,476,0
5791,9,130652.55,1347,1347,12
5792,24,49189.36,1123,1123,52
5793,3,59253.3,887,577,1
5794,3,669.24,1152,577,1
5795,2,74286.08,887,577,1
5796,3,334.62,777,577,0
5797,4,3600.42,1130,1130,4
5798,4,60.21,1469,1469,1
5799,1,56.46,1325,1325,0
5800,19,99798.17,674,115,63
5801,2,25696.8,887,577,1
5802,3,64240.0,178,178,1
5803,6,32400.0,137,273,5
5804,6,54262.0,1169,1169,6
5805,2,205.5,247,247,0
5806,3,794.16,1029,577,0
5807,9,79200.0,1040,779,5
5808,4,4259.0,1472,1472,2
5809,2,13.79,1434,577,0
5810,11,10340.0,1098,1098,7
5811,9,221400.0,820,198,9
5812,3,5072.71,141,141,7
5813,9,60500.0,51,51,7
5814,7,259236.0,871,871,11
5815,13,28800.0,1082,577,12
5816,3,334.62,527,577,1
5817,2,9550.16,1124,1124,0
5818,3,252.92,201,201,0
5819,2,412.4,287,577,0
5820,2,1089.48,198,577,2
5821,5,334.62,1410,577,5
5822,7,113828.0,1570,1570,8
5823,1,8160.0,1124,1124,0
5824,2,7847.7,961,961,0
5825,2,7965.5,887,577,1
5826,5,21049.23,1549,1549,2
5827,4,12240.0,544,544,2
5828,3,12.2,87,87,1
5829,4,70.62,1145,577,4
5830,1,240,1164,1164,0
5831,5,20448.7,533,533,3
5832,5,216.99,845,577,5
5833,2,196.2,8,8,0
5834,2,24626.24,945,577,0
5835,4,132.42,1544,1544,0
5836,21,244400.0,887,577,382
5837,4,669.24,212,577,5
5838,3,1875.0,1123,1123,0
5839,2,1893.9,1347,1347,0
5840,10,100000.0,51,51,23
5841,6,5304.1,340,340,8
5842,5,110280.56,178,178,1
5843,4,8519.63,1123,1123,1
5844,3,74015.0,603,577,1
5845,2,1673.96,804,577,0
5846,8,89000.0,871,871,1
5847,3,27492.0,1082,577,3
5848,3,699.95,1042,577,3
5849,5,18230.4,887,577,2
5850,6,12000.0,1215,1215,23
5851,4,2355.6,1549,1549,0
5852,3,8411.15,1042,577,1
5853,3,25145.5,887,577,0
5854,3,225.8,1025,1025,0
5855,5,14061.0,393,817,4
5856,2,8649.0,1124,1124,0
5857,4,7680.0,103,103,1
5858,10,17790.07,544,544,18
5859,8,491400.0,1566,1566,26
5860,6,461000.0,1230,1230,6
5861,1,295.52,706,706,0
5862,1,20400.0,1124,1124,0
5863,8,64400.4,1025,1025,1
5864,1,177.68,730,730,0
5865,1,145.26,948,948,1
5866,2,2536.54,1075,577,0
5867,4,10810.38,1549,1549,1
5868,1,13.6,630,630,0
5869,4,95400.0,1040,1224,1
5870,4,23.99,1585,1585,1
5871,4,334.62,843,577,6
5872,2,20867.7,887,577,0
5873,8,13401.98,208,1347,1
5874,2,49654.61,1472,1472,1
5875,4,9849.71,759,759,2
5876,4,2052.57,1302,577,1
5877,2,516.89,421,421,0
5878,5,1890.0,247,1315,3
5879,3,90000.0,1563,1563,0
5880,3,146415.0,141,141,1
5881,1,122.12,496,496,0
5882,7,18989.35,1549,1549,3
5883,1,27.74,935,935,0
5884,3,164.63,812,577,1
5885,2,60.2,206,206,0
5886,6,52234.0,247,247,3
5887,10,79038.96,1396,1123,0
5888,1,97.99,681,681,0
5889,2,132.57,1249,1249,1
5890,1,203.46,1324,1324,0
5891,4,195.66,1456,577,3
5892,5,62000.0,1543,1543,2
5893,1,55.14,205,205,0
5894,4,74560.0,961,961,1
5895,1,81,708,708,0
5896,5,120285.0,603,577,10
5897,4,135000.0,97,97,17
5898,5,669.24,53,577,13
5899,2,2138.95,607,577,0
5900,2,5186.45,14,577,1
5901,10,48805.03,307,1347,12
5902,9,1378300.0,768,577,14
5903,4,13007.0,1123,1123,4
5904,9,245000.0,476,476,8
5905,6,128027.0,284,273,12
5906,4,334.62,275,577,9
5907,3,188,579,579,2
5908,2,798.04,1130,1130,3
5909,3,27076.9,887,577,0
5910,4,45385.46,1472,1472,1
5911,3,45090.0,1124,1124,2
5912,3,14442.0,255,255,3
5913,1,38.75,1389,1389,0
5914,2,196.55,1245,1245,1
5915,12,45742.0,1130,1130,9
5916,2,6550.4,887,577,0
5917,1,7.9,1430,1430,0
5918,4,809.44,969,969,3
5919,1,23.79,902,902,0
5920,2,2400.5,533,533,0
5921,3,47020.03,1259,1259,0
5922,4,1170.6,1198,577,0
5923,14,209000.0,1427,779,222
5924,7,195534.4,938,938,2
5925,2,19175.0,1110,1110,0
5926,1,8.46,167,167,0
5927,4,62.41,1472,1472,1
5928,4,47000.0,603,984,1
5929,4,43200.0,910,910,1
5930,2,44570.0,887,577,0
5931,3,669.24,589,577,0
5932,2,132.5,560,560,0
5933,1,61.59,532,532,0
5934,3,152.78,1465,1465,0
5935,5,664.24,1368,577,1
5936,4,58036.0,887,577,3
5937,4,10054.07,274,274,5
5938,5,37575.0,819,819,5
5939,7,3120.12,1339,577,8
5940,1,254.71,1257,1257,0
5941,6,85704.0,1155,577,2
5942,8,8699.72,1224,1224,4
5943,3,431.64,1424,1424,0
5944,7,12720.0,153,153,13
5945,1,127.09,1188,1188,0
5946,1,1862.16,1062,1062,0
5947,1,114.94,270,270,0
5948,3,149041.44,887,577,1
5949,4,23.94,509,577,0
5950,9,29408.16,223,533,15
5951,1,19020.0,778,778,0
5952,8,39825.0,208,1347,9
5953,10,127500.0,603,779,166
5954,1,59.76,1356,1356,0
5955,12,345240.0,829,840,17
5956,3,334.62,1106,577,0
5957,1,32.68,1546,1546,0
5958,3,94760.24,1472,1472,4
5959,4,460.3,392,392,7
5960,3,20000.0,827,827,0
5961,1,172.26,1564,1564,1
5962,5,333.24,150,577,1
5963,2,25.08,1061,577,0
5964,4,12000.0,243,213,0
5965,4,29500.0,178,178,1
5966,4,23590.0,51,51,2
5967,3,6351.6,247,247,0
5968,2,223.08,887,577,0
5969,3,1486.64,247,247,0
5970,1,225.3,1446,1446,0
5971,3,334.62,120,577,0
5972,1,55.72,249,249,0
5973,5,32116.44,1549,1549,7
5974,25,324360.0,177,132,29
5975,9,49469.74,1368,577,0
5976,5,12564.0,487,274,5
5977,4,35763.75,207,207,0
5978,7,11290.21,373,198,7
5979,7,199603.56,274,577,6
5980,11,4900.0,1208,577,1
5981,5,1089.77,1472,1472,1
5982,14,8425.19,226,115,144
5983,1,240,833,833,0
5984,5,2886.0,1115,577,2
5985,3,99915.6,887,577,1
5986,6,31793.6,1072,1072,6
5987,4,47812.5,827,577,4
5988,1,1230.0,214,214,0
5989,1,206.28,1258,1258,0
5990,3,6282.06,618,954,0
5991,3,288.65,1042,577,1
5992,4,18527.31,887,577,2
5993,2,45139.3,887,577,1
5994,4,14894.86,887,577,310
5995,5,22.12,1549,577,7
5996,38,150000.0,888,888,73
5997,2,15.6,744,744,1
5998,2,23012.2,887,577,0
5999,3,2739.96,533,533,2
6000,1,176.07,1262,1262,0
6001,3,130351.62,1472,1472,0
6002,5,249668.0,710,710,11
6003,5,2445.9,792,543,1
6004,5,955.85,450,450,2
6005,7,96505.8,1521,544,7
6006,8,80.53,1156,1156,3
6007,4,24845.0,1368,577,1
6008,3,334.62,361,577,0
6009,5,55353.7,887,577,0
6010,4,149000.0,386,386,10
6011,2,590,1169,1169,1
6012,2,372.9,447,447,2
6013,3,742.6,985,577,2
6014,7,44353.54,247,247,5
6015,4,65000.0,51,51,3
6016,5,44.94,362,577,6
6017,3,2428.94,307,1347,5
6018,10,235000.0,373,198,9
6019,4,325.5,1060,1060,1
6020,1,117.04,843,843,0
6021,3,334.62,766,577,2
6022,4,779.72,1553,577,7
6023,4,100000.0,1211,577,5
6024,3,5703.66,1315,1315,0
6025,3,334.62,1360,577,2
6026,6,199280.0,768,768,4
6027,12,75131.52,405,819,8
6028,3,994.3,887,577,0
6029,6,159146.52,1454,1454,6
6030,5,162100.0,330,330,5
6031,4,3200.76,120,577,1
6032,4,28400.0,750,750,3
6033,3,34475.09,1259,1259,0
6034,6,713.44,880,577,7
6035,18,572970.0,820,198,30
6036,2,173.9,785,785,0
6037,5,170.5,1301,577,1
6038,1,17.58,949,949,0
6039,5,2150.0,1191,577,1
6040,1,138.62,1137,1137,0
6041,2,9.5,1356,1356,0
6042,3,7467.2,636,636,0
6043,1,173.6,1130,1130,0
6044,14,10340.0,1224,577,10
6045,3,864,961,961,0
6046,4,30087.05,887,577,6
6047,2,262.21,274,274,0
6048,3,141.09,851,851,0
6049,19,185850.0,975,273,31
6050,3,108.61,1465,1465,0
6051,2,1420.07,141,141,0
6052,3,16341.68,208,1347,5
6053,17,196229.61,51,51,251
6054,6,291200.0,1301,577,14
6055,6,40000.0,284,273,6
6056,4,40000.0,813,779,6
6057,1,146.25,1062,1062,0
6058,3,47.99,1585,1585,0
6059,1,370.21,989,989,0
6060,3,98550.64,1472,1472,2
6061,5,97815.0,1432,273,0
6062,3,400,543,543,4
6063,1,393.37,1552,1552,0
6064,1,74.23,1260,1260,0
6065,1,675.1,204,204,0
6066,16,372.88,544,544,8
6067,9,1316.61,307,1347,1
6068,28,3000000.0,1110,1110,23
6069,2,94926.72,887,577,0
6070,2,5017.76,883,896,4
6071,3,14920.0,102,102,1
6072,21,108111.48,1215,1215,3
6073,1,804.29,874,874,0
6074,5,38983.68,1549,1549,4
6075,2,368.6,1130,1130,0
6076,5,620,1319,577,2
6077,7,595,642,577,4
6078,9,84000.0,1040,1224,14
6079,1,143.85,1365,1365,0
6080,10,212980.0,1306,198,18
6081,1,35.12,1387,1387,0
6082,5,37852.5,12,12,4
6083,2,45239.4,887,577,0
6084,3,669.24,620,577,0
6085,4,37982.72,1347,1347,1
6086,5,1384.87,961,961,0
6087,5,197.97,1000,1000,3
6088,3,10080.0,1038,1038,1
6089,4,41466.0,1454,1454,0
6090,1,22.69,836,836,0
6091,1,58.75,1228,1228,0
6092,2,18849.0,1124,1124,0
6093,3,42600.0,1224,1224,3
6094,4,12395.0,1155,577,0
6095,2,897.86,365,365,7
6096,17,49189.36,1123,1123,118
6097,3,190.39,1585,1585,3
6098,4,383.93,409,409,1
6099,1,52.34,202,202,0
6100,8,86400.0,1040,1224,11
6101,1,160.69,341,341,0
6102,1,33.25,1446,1446,0
6103,7,3210.0,422,1062,5
6104,6,3178.0,247,1315,3
6105,4,32.1,294,577,9
6106,2,3446.4,1347,1347,1
6107,2,112043.69,1224,1224,5
6108,1,19.48,444,444,0
6109,13,151800.0,68,68,147
6110,6,6993.02,161,115,4
6111,4,70000.0,1074,1074,9
6112,4,669.24,875,577,2
6113,3,299.55,178,178,2
6114,3,54334.0,178,178,4
6115,6,19370.0,1458,1458,0
6116,3,168.13,516,516,0
6117,3,31425.0,247,247,2
6118,4,2586.0,1453,1453,2
6119,5,24950.0,1396,577,2
6120,8,75056.0,887,577,5
6121,6,136400.0,938,938,4
6122,2,49.51,20,20,1
6123,5,1584.18,105,1123,1
6124,5,15520.14,166,577,1
6125,7,144.53,175,577,0
6126,7,98092.5,1321,273,15
6127,5,369600.0,768,768,4
6128,17,280824.0,1155,1155,148
6129,2,63.43,1496,577,4
6130,2,2120.76,1515,1515,1
6131,2,311.1,887,577,0
6132,1,51.42,787,787,0
6133,1,2.06,1356,1356,0
6134,5,19.26,930,577,4
6135,1,25.06,1446,1446,0
6136,3,1635.62,1123,1123,10
6137,6,4911.33,1259,1259,10
6138,3,334.62,981,577,1
6139,3,17423.28,1123,1123,0
6140,2,408.32,961,961,1
6141,11,36110.0,945,916,6
6142,2,5325.81,1319,577,1
6143,3,48333.68,1396,577,0
6144,5,6136.74,28,115,3
6145,2,658.62,1365,1365,0
6146,4,25.68,66,577,1
6147,7,134540.97,274,577,2
6148,7,2640.75,1433,1549,4
6149,5,15.78,288,577,16
6150,3,641.55,802,1347,0
6151,43,1239897.0,431,273,137
6152,5,12926.22,992,273,0
6153,4,1325.56,887,577,3
6154,4,86800.0,1566,925,6
6155,6,16718.95,544,544,5
6156,2,22.4,934,934,0
6157,1,44.34,708,708,0
6158,9,1387.02,20,20,3
6159,4,1831.73,547,577,6
6160,3,17525.0,304,304,1
6161,4,1007.97,330,577,2
6162,4,12755.76,1549,1549,1
6163,4,2638.39,1155,1155,1
6164,4,334.62,377,577,7
6165,3,91910.0,1533,476,0
6166,3,300.78,1185,1185,0
6167,3,95317.9,887,577,0
6168,5,678.52,821,821,4
6169,2,2174.99,1420,577,0
6170,3,6000.0,1224,1224,3
6171,4,1280.78,805,805,1
6172,7,9800.0,273,273,25
6173,2,3093.94,778,577,0
6174,2,4372.8,687,577,0
6175,34,1309000.0,820,273,144
6176,6,9079.54,1123,1123,0
6177,6,12653.2,97,97,3
6178,12,108420.0,434,434,11
6179,4,8649.83,274,577,1
6180,3,1946.1,1211,577,2
6181,2,6103.15,600,600,0
6182,4,34808.64,1347,1347,1
6183,5,868.95,117,577,0
6184,5,8068.96,247,247,4
6185,2,96521.0,887,577,3
6186,15,998681.12,938,938,11
6187,3,203.38,813,577,3
6188,1,295.68,472,472,14
6189,3,379.35,1294,1364,0
6190,4,1434.95,1373,1373,6
6191,3,79.42,395,395,0
6192,3,334.62,1016,577,1
6193,5,873.45,8,8,0
6194,5,95000.0,1543,1543,2
6195,2,57.19,1350,577,1
6196,10,91213.0,1396,577,9
6197,5,30000.0,220,220,5
6198,4,2331.05,289,954,0
6199,4,18000.0,39,577,2
6200,1,386.05,353,353,0
6201,4,13058.0,261,261,11
6202,5,27210.0,1396,577,5
6203,4,61057.33,1155,1155,3
6204,2,83470.8,887,577,1
6205,2,4.4,1022,1022,0
6206,2,507.36,140,140,1
6207,2,2997.38,422,577,1
6208,4,6900.0,283,273,1
6209,1,152.4,1541,1541,0
6210,1,33.19,123,123,0
6211,1,160.51,232,232,0
6212,5,91409.43,1549,1549,1
6213,3,2925.57,1395,577,1
6214,22,1750735.0,178,178,239
6215,3,35253.33,1082,577,0
6216,4,23460.0,1155,577,0
6217,5,2395.19,161,161,6
6218,7,178875.0,1065,749,4
6219,2,7635.54,812,577,0
6220,12,33800.0,1062,1062,10
6221,2,5731.58,887,577,1
6222,9,32116.44,1549,1549,3
6223,5,152.05,585,577,11
6224,6,26460.0,284,273,12
6225,2,488.42,1332,1332,0
6226,1,94.75,1324,1324,0
6227,5,58678.0,1285,1285,2
6228,17,169280.0,1584,273,58
6229,10,210080.0,306,306,183
6230,4,41743.59,951,1402,4
6231,9,48600.0,680,680,3
6232,29,693265.0,373,1548,123
6233,18,289285.84,993,993,20
6234,3,10445.23,645,577,2
6235,8,288236.0,1301,1301,29
6236,6,876092.0,827,827,13
6237,8,698463.0,284,273,14
6238,5,86022.03,1549,1549,2
6239,6,232500.0,827,577,3
6240,7,50000.0,1224,1224,12
6241,1,39.13,957,957,0
6242,2,204.24,887,577,0
6243,4,64750.0,1110,1110,0
6244,16,240000.0,1571,1571,267
6245,2,5205.75,887,577,1
6246,4,7840.0,68,68,1
6247,6,2978.56,247,247,1
6248,1,45.73,413,413,0
6249,2,1507.37,1426,1426,0
6250,3,53542.29,120,577,0
6251,2,127.99,136,136,4
6252,2,338.46,887,577,0
6253,10,699062.5,1224,1224,8
6254,4,27930.0,1211,577,1
6255,5,50500.0,103,103,4
6256,8,293944.05,1067,1067,8
6257,3,334.62,1484,577,0
6258,4,58440.96,1123,1123,0
6259,2,20249.55,887,577,0
6260,1,107.62,863,863,0
6261,2,3820.0,985,544,6
6262,2,3855.42,1347,1347,2
6263,5,882.85,1073,1073,1
6264,4,1163.44,1477,577,7
6265,3,334.62,535,577,4
6266,4,6671.72,1472,1472,4
6267,2,29.04,1469,1469,0
6268,2,350.48,421,421,0
6269,2,3063.17,445,577,0
6270,2,5375.0,544,544,0
6271,5,2054.55,1549,1549,1
6272,4,149450.0,386,386,10
6273,1,19.88,1104,1104,0
6274,3,3216.64,208,1347,1
6275,11,118700.0,1396,577,3
